example_id                                                        | status | run_time        |
./spec/models/user_spec.rb[1:6:3]                                 | passed | 0.03606 seconds |
./spec/models/user_spec.rb[1:6:4]                                 | passed | 0.03452 seconds |
./spec/models/user_spec.rb[1:7:1]                                 | passed | 0.03901 seconds |
./spec/models/user_spec.rb[1:8:1]                                 | passed | 0.02981 seconds |
./spec/models/user_spec.rb[1:8:2]                                 | passed | 0.03153 seconds |
./spec/models/user_spec.rb[1:9:1]                                 | passed | 0.03171 seconds |
./spec/models/user_spec.rb[1:9:2]                                 | passed | 0.03059 seconds |
./spec/models/user_spec.rb[1:10:1]                                | passed | 0.0735 seconds  |
./spec/models/user_spec.rb[1:10:2]                                | passed | 0.08768 seconds |
./spec/models/user_spec.rb[1:10:3]                                | passed | 0.07374 seconds |
./spec/models/user_spec.rb[1:10:4]                                | passed | 0.07917 seconds |
./spec/models/user_spec.rb[1:11:1]                                | passed | 0.07315 seconds |
./spec/models/user_spec.rb[1:11:2]                                | passed | 0.03147 seconds |
./spec/models/user_spec.rb[1:11:3]                                | passed | 0.03125 seconds |
./spec/models/user_spec.rb[1:12:1:1]                              | passed | 0.0604 seconds  |
./spec/models/user_spec.rb[1:12:2:1]                              | passed | 0.06316 seconds |
./spec/models/user_spec.rb[1:13:1]                                | passed | 0.03233 seconds |
./spec/models/user_spec.rb[1:13:2]                                | passed | 0.03686 seconds |
./spec/policies/session_policy_spec.rb[1:1:1:1]                   | passed | 0.03776 seconds |
./spec/policies/session_policy_spec.rb[1:1:2:1]                   | passed | 0.08083 seconds |
./spec/policies/session_policy_spec.rb[1:1:3:1]                   | passed | 0.06412 seconds |
./spec/policies/session_policy_spec.rb[1:1:4:1]                   | passed | 0.03783 seconds |
./spec/policies/session_policy_spec.rb[1:2:1:1]                   | passed | 0.05221 seconds |
./spec/policies/session_policy_spec.rb[1:2:2:1]                   | passed | 0.07927 seconds |
./spec/policies/session_policy_spec.rb[1:2:3:1]                   | passed | 0.06394 seconds |
./spec/policies/session_policy_spec.rb[1:2:4:1]                   | passed | 0.03777 seconds |
./spec/policies/session_policy_spec.rb[1:3:1:1]                   | passed | 0.10681 seconds |
./spec/policies/session_policy_spec.rb[1:3:2:1]                   | passed | 0.10971 seconds |
./spec/policies/session_policy_spec.rb[1:3:3:1]                   | passed | 0.10059 seconds |
./spec/policies/user_policy_spec.rb[1:1:1:1]                      | passed | 0.03735 seconds |
./spec/policies/user_policy_spec.rb[1:1:2:1]                      | passed | 0.06989 seconds |
./spec/policies/user_policy_spec.rb[1:1:3:1]                      | passed | 0.05818 seconds |
./spec/policies/user_policy_spec.rb[1:1:4:1]                      | passed | 0.03685 seconds |
./spec/policies/user_policy_spec.rb[1:2:1:1]                      | passed | 0.00239 seconds |
./spec/policies/user_policy_spec.rb[1:2:2:1]                      | passed | 0.03087 seconds |
./spec/policies/user_policy_spec.rb[1:3:1:1]                      | passed | 0.03359 seconds |
./spec/policies/user_policy_spec.rb[1:3:2:1]                      | passed | 0.07763 seconds |
./spec/policies/user_policy_spec.rb[1:3:3:1]                      | passed | 0.05685 seconds |
./spec/policies/user_policy_spec.rb[1:4:1:1]                      | passed | 0.06783 seconds |
./spec/policies/user_policy_spec.rb[1:4:2:1]                      | passed | 0.04604 seconds |
./spec/policies/user_policy_spec.rb[1:4:3:1]                      | passed | 0.05993 seconds |
./spec/policies/user_policy_spec.rb[1:5:1:1]                      | passed | 0.04644 seconds |
./spec/policies/user_policy_spec.rb[1:5:2:1]                      | passed | 0.03302 seconds |
./spec/policies/user_policy_spec.rb[1:6:1:1]                      | passed | 0.07404 seconds |
./spec/policies/user_policy_spec.rb[1:6:2:1]                      | passed | 0.04922 seconds |
./spec/policies/user_policy_spec.rb[1:6:3:1]                      | passed | 0.0558 seconds  |
./spec/policies/user_policy_spec.rb[1:6:4:1]                      | passed | 0.03216 seconds |
./spec/policies/user_policy_spec.rb[1:7:1:1]                      | passed | 0.07228 seconds |
./spec/policies/user_policy_spec.rb[1:7:2:1]                      | passed | 0.05404 seconds |
./spec/policies/user_policy_spec.rb[1:7:3:1]                      | passed | 0.0512 seconds  |
./spec/policies/user_policy_spec.rb[1:7:4:1]                      | passed | 0.03369 seconds |
./spec/policies/user_policy_spec.rb[1:8:1:1]                      | passed | 0.10875 seconds |
./spec/policies/user_policy_spec.rb[1:8:2:1]                      | passed | 0.05713 seconds |
./spec/policies/user_policy_spec.rb[1:8:3:1]                      | passed | 0.00319 seconds |
./spec/services/jwt_service_spec.rb[1:1:1]                        | passed | 0.06174 seconds |
./spec/services/jwt_service_spec.rb[1:1:2]                        | passed | 0.03834 seconds |
./spec/services/jwt_service_spec.rb[1:1:3]                        | passed | 0.05287 seconds |
./spec/services/jwt_service_spec.rb[1:1:4]                        | passed | 0.03491 seconds |
./spec/services/jwt_service_spec.rb[1:1:5]                        | passed | 0.07534 seconds |
./spec/services/jwt_service_spec.rb[1:2:1]                        | passed | 0.06766 seconds |
./spec/services/jwt_service_spec.rb[1:2:2]                        | passed | 0.13322 seconds |
./spec/services/jwt_service_spec.rb[1:2:3]                        | passed | 0.03542 seconds |
./spec/services/jwt_service_spec.rb[1:2:4]                        | passed | 0.00355 seconds |
./spec/services/jwt_service_spec.rb[1:3:1]                        | passed | 0.13953 seconds |
./spec/services/jwt_service_spec.rb[1:3:2]                        | passed | 0.03806 seconds |
./spec/services/jwt_service_spec.rb[1:3:3]                        | passed | 0.03617 seconds |
./spec/services/jwt_service_spec.rb[1:4:1]                        | passed | 0.03827 seconds |
./spec/services/jwt_service_spec.rb[1:4:2]                        | passed | 0.13555 seconds |
./spec/services/jwt_service_spec.rb[1:4:3]                        | passed | 0.04716 seconds |
./spec/services/jwt_service_spec.rb[1:5:1]                        | passed | 0.04995 seconds |
./spec/services/jwt_service_spec.rb[1:5:2]                        | passed | 0.04747 seconds |
./spec/services/jwt_service_spec.rb[1:6:1]                        | passed | 0.04416 seconds |
./spec/services/jwt_service_spec.rb[1:6:2]                        | passed | 0.00516 seconds |
./spec/services/jwt_service_spec.rb[1:7:1]                        | passed | 0.03443 seconds |
./spec/services/jwt_service_spec.rb[1:7:2]                        | passed | 0.1334 seconds  |
./spec/services/jwt_service_spec.rb[1:7:3]                        | passed | 0.00309 seconds |
